gauge_code,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,nat_region,flag_ind,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,map
23130010,,CHUCURI [23130010],Pluviométrica,Convencional,Activa,Santander,Barrancabermeja,6.8778,-74.0314,100,9/15/1959,,Riosucio,Magdalena Cauca,Medio Magdalena,Río Opón,Andes,Preliminar,0,0,100,6.8778,-74.0314,0.865454555,0.945454538,1,1,2459.462303
23140070,,DOS BOCAS HACIENDA [23140070],Pluviométrica,Convencional,Activa,Santander,El Carmen (Santander),6.7719,-73.6164,183,8/15/1984,,Chicamocha,Magdalena Cauca,Medio Magdalena,Río Opón,Andes,Preliminar,44.236,0,55.764,6.7719,-73.6164,1.156363606,1.578181863,2,2,2622.325202
23145020,,CARMEN EL [23145020],Climática Ordinaria,Convencional,Activa,Santander,El Carmen (Santander),6.6964,-73.51,805,6/15/1973,,Carare,Magdalena Cauca,Medio Magdalena,Río Opón,Andes,Preliminar,0,0,100,6.6964,-73.51,0.74181819,0.847272754,1,1,2151.01152
23147020,,PUENTE FERROCARRIL [23147020],Limnigráfica,Convencional,Activa,Santander,Simacota,6.7736,-73.935,90,8/15/1971,,Opon,Magdalena Cauca,Medio Magdalena,Río Opón,Andes,Preliminar,0,0,100,6.7736,-73.935,1.338181853,1.487272739,2,2,2294.488414
23160010,,YONDO [23160010],Pluviométrica,Convencional,Activa,Antioquia,Yondó (Casabe),7.0894,-73.9442,85,8/15/1974,,Cauca,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.0894,-73.9442,3.781818151,4.458181858,5,5,2377.880842
23180020,,PUERTO WILCHES [23180020],Pluviométrica,Convencional,Activa,Santander,Puerto Wilches,7.3486,-73.8931,73,5/15/1958,,Magdalena,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.3486,-73.8931,1.432727218,1.734545469,2,2,2299.031112
23180040,,PORVENIR EL [23180040],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,7.4528,-73.4828,110,9/15/1972,,Atrato,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,40.521,0,59.479,7.4528,-73.4828,2.640000105,4.621818066,4,6,3108.549671
23180050,Definitivo,ESTABLO EL [23180050],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,7.5414,-73.5981,98,8/15/1972,,Canal D1,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Definitivo,99.056,0,0.944,7.5414,-73.5981,2.567272663,5.021818161,5,7,2727.602024
23180070,Definitivo,SABANA DE TORRES [23180070],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,7.39,-73.4894,144,5/15/1968,,Magdalena,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Definitivo,43.937,0,56.063,7.39,-73.4894,2.640000105,4.621818066,4,6,3385.401993
23180080,Preliminar,ELOY VALENZUELA [23180080],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,7.4894,-73.6783,90,8/15/1974,,Lebrija,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.4894,-73.6783,1.887272716,2.596363544,3,3,2044.339588
23180100,,SITIO NUEVO [23180100],Pluviométrica,Convencional,Activa,Santander,Puerto Wilches,7.7833,-73.8008,98,8/15/1974,,Sinu,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.7833,-73.8008,1.512727261,1.712727308,2,2,1776.925028
23180110,,PATURIA [23180110],Pluviométrica,Convencional,Activa,Santander,Puerto Wilches,7.5861,-73.8253,105,8/15/1974,,Quebrada Venecia,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.5861,-73.8253,1.163636327,1.570909142,2,2,2362.384171
23190110,Preliminar,LIBANO EL [23190110],Pluviométrica,Convencional,Activa,Cesar,San Alberto,7.8381,-73.4281,164,12/15/1976,,Zulia,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.8381,-73.4281,2.803636312,3.556363583,4,4,2007.573953
23190140,Preliminar,PLAYON EL [23190140],Pluviométrica,Convencional,Activa,Santander,El Playón,7.4647,-73.2014,500,5/15/1958,,Atrato,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.4647,-73.2014,1.429090858,3.170909166,2,4,1694.852066
23190210,Preliminar,MAGARA [23190210],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,7.5933,-73.6814,89,11/15/1989,,Quebrada Venecia,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.5933,-73.6814,2.567272663,5.021818161,5,7,1940.664788
23190260,,LAGUNA LA [23190260],Pluviométrica,Convencional,Activa,Santander,Lebrija,7.0797,-73.2136,150,5/15/1967,,Frio,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.0797,-73.2136,10.21454525,11.69454575,12,13,811.5752015
23190300,,PICACHO EL [23190300],Pluviométrica,Convencional,Activa,Santander,Tona,7.11,-72.9664,3310,7/15/1967,,Cga. San Silvestre,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.11,-72.9664,3.232727289,4.265454769,5,5,1268.753407
23190320,,PROVINCIA [23190320],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,7.4025,-73.435,109,10/15/1992,,Quebrada Stos Gutierrez,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,33.592,0,66.408,7.4025,-73.435,2.640000105,4.621818066,4,6,3010.610442
23190340,Preliminar,MATAJIRA [23190340],Pluviométrica,Convencional,Activa,Santander,Matanza,7.2133,-73.0647,996,10/15/1967,,Magdalena,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.2133,-73.0647,10.21454525,11.69454575,12,13,725.634338
23190350,,LLANO DE PALMAS [23190350],Pluviométrica,Convencional,Activa,Santander,Rionegro (Santander),7.2401,-73.1954,778,11/15/1967,,Quebrada Salado Chiquit,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.2401,-73.1954,10.21454525,11.69454575,12,13,1105.091724
23190360,Preliminar,PORTACHUELO [23190360],Pluviométrica,Convencional,Activa,Santander,Rionegro (Santander),7.3281,-73.165,800,10/15/1967,,Truando,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.3281,-73.165,1.429090858,3.170909166,2,4,1614.713271
23190380,,PALMAS [23190380],Pluviométrica,Convencional,Activa,Santander,Lebrija,7.2111,-73.2179,855,11/15/1967,,Magdalena,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.2111,-73.2179,10.21454525,11.69454575,12,13,1017.50466
23190400,Preliminar,GALVICIA LA [23190400],Pluviométrica,Convencional,Activa,Santander,Floridablanca,7.1244,-73.0572,1779,1/15/1968,,Cga. San Silvestre,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.1244,-73.0572,10.21454525,11.69454575,12,13,1529.813439
23190450,Preliminar,VETAS-EL POZO [23190450],Pluviométrica,Convencional,Activa,Santander,Vetas,7.3089,-72.8783,3220,3/15/1971,,Quilichao,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.3089,-72.8783,1.898181796,2.327272654,3,3,928.2239233
23190480,Preliminar,ANGELES LOS [23190480],Pluviométrica,Convencional,Activa,Cesar,Río De Oro,8.0989,-73.5075,228,5/15/1971,,Canal Zulia,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,8.0989,-73.5075,2.803636312,4.087272644,5,5,1264.233291
23190520,Preliminar,DORADA LA [23190520],Pluviométrica,Convencional,Activa,Cesar,San Martín (Cesar),7.9956,-73.4397,271,10/15/1971,,Currulao,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.9956,-73.4397,2.803636312,3.556363583,4,4,1849.049958
23190540,,VEGA LA [23190540],Pluviométrica,Convencional,Activa,Norte de Santander,Cáchira,7.6508,-73.1806,710,8/15/1976,,Lebrija,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.6508,-73.1806,1.24000001,1.538181782,2,2,1402.054948
23190560,Preliminar,SAN RAFAEL [23190560],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,7.5744,-73.5597,84,12/15/1976,,Leon,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.5744,-73.5597,2.567272663,5.021818161,5,7,2110.645849
23190580,,SAN DANIEL HACIENDA [23190580],Pluviométrica,Convencional,Activa,Cesar,Río De Oro,8.0888,-73.6188,75,11/15/1979,,Canal Zulia,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,8.0888,-73.6188,2.803636312,4.087272644,5,5,1267.853754
23190590,,FLORESTA LA [23190590],Pluviográfica,Convencional,Activa,Santander,Bucaramanga,7.0903,-73.1239,925,6/14/1978 19:00,,0,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.0903,-73.1239,10.21454525,11.69454575,12,13,986.1062605
23190700,,PIEDECUESTA GRANJA [23190700],Pluviográfica,Convencional,Activa,Santander,Piedecuesta,6.9933,-73.0678,10,7/14/1970 19:00,,0,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,6.9933,-73.0678,2.730909109,3.487272739,4,4,1261.994751
23190710,Preliminar,BARRANCA LEBRIJA [23190710],Pluviométrica,Convencional,Activa,Cesar,Aguachica,8.0118,-73.7244,50,9/15/1983,,Cauca,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,8.0118,-73.7244,2.803636312,4.087272644,5,5,1508.005941
23190810,,PLANES LOS [23190810],Pluviométrica,Convencional,Activa,Cesar,San Alberto,7.8126,-73.3214,650,11/15/1984,,Man,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.8126,-73.3214,2.803636312,3.556363583,4,4,2113.010252
23195200,Preliminar,CACHIRI  - AUT [23195200],Climática Ordinaria,Automática con Telemetría,Activa,Santander,Suratá,7.4739,-72.9911,1850,6/14/1971 19:00,,0,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Preliminar,0,0,100,7.4739,-72.9911,1.898181796,2.327272654,3,3,923.9209234
23195502,Definitivo,AEROPUERTO PALONEGRO [23195502],Sinóptica Principal,Automática con Telemetría,Activa,Santander,Lebrija,7.1215,-73.1845,1189,5/5/2005,,Cga. San Silvestre,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Andes,Definitivo,55.597,0,44.403,7.1215,-73.1845,10.21454525,11.69454575,12,13,1167.59232
23200060,,SANTO DOMINGO [23200060],Pluviométrica,Convencional,Activa,Bolívar,San Pablo (Bolívar),7.6706,-73.9419,80,8/15/1974,,Lebrija,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),Andes,Preliminar,0,0,100,7.6706,-73.9419,1.163636327,1.570909142,2,2,1757.584562
23205030,Preliminar,SANTA ROSA D SIMITI [23205030],Climática Ordinaria,Convencional,Activa,Bolívar,Santa Rosa Del Sur,7.9653,-74.0592,650,10/15/1974,,El Zulia,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),Andes,Preliminar,0,0,100,7.9653,-74.0592,1.552727222,1.825454593,2,2,1381.88602
23205050,Preliminar,CANELOS  - AUT [23205050],Climática Ordinaria,Automática con Telemetría,Activa,Bolívar,Santa Rosa Del Sur,7.8854,-74.241,750,9/14/1983 19:00,,0,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),Andes,Preliminar,0,0,100,7.8854,-74.241,1.552727222,1.825454593,2,2,1890.92671
23210010,,PUERTO MOSQUITO [23210010],Pluviométrica,Convencional,Activa,Cesar,Gamarra,8.185,-73.7553,90,2/15/1960,,Canal Floresta,Magdalena Cauca,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena,Andes,Preliminar,11.838,0,88.162,8.185,-73.7553,0.596363664,0.832727253,1,1,1477.825675
23210130,Definitivo,TOTUMAL [23210130],Pluviométrica,Convencional,Activa,Cesar,Aguachica,8.2494,-73.58,250,10/15/1973,,Cano Barro,Magdalena Cauca,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena,Andes,Definitivo,97.479,0.024,2.497,8.2494,-73.58,2.803636312,4.087272644,5,5,1589.336912
23210160,Preliminar,GAMARRA [23210160],Pluviométrica,Convencional,Activa,Cesar,Gamarra,8.3267,-73.7378,150,8/14/1979 19:00,,0,Magdalena Cauca,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena,Andes,Preliminar,0,0,100,8.3267,-73.7378,0.850909114,0.916363657,1,1,965.2291635
24010070,,LETICIA [24010070],Pluviométrica,Convencional,Activa,Cundinamarca,Lenguazaque,5.3032,-73.7098,2650,2/15/1974,,Guarino,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,45.825,11.958,42.217,5.3032,-73.7098,4.49818182,9.043636322,8,14,859.1383045
24010110,,COMODA LA [24010110],Pluviométrica,Convencional,Activa,Boyacá,Santana,6.0769,-73.4692,1520,2/15/1954,,Orinoco,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.0769,-73.4692,3.265454531,5.676363468,6,7,2290.774513
24010170,,GUACHETA [24010170],Pluviométrica,Convencional,Activa,Cundinamarca,Guachetá,5.3859,-73.6911,2690,1/15/1958,,Jenesano,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,72.668,17.608,9.724,5.3859,-73.6911,4.49818182,9.043636322,8,14,952.7250393
24010180,,RAQUIRA [24010180],Pluviométrica,Convencional,Activa,Boyacá,Ráquira,5.5388,-73.6314,2290,1/15/1958,,Meta,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,30.737,12.149,57.114,5.5388,-73.6314,3.960000038,7.229090691,8,10,1017.773802
24010210,Definitivo,JESUS MARIA [24010210],Pluviométrica,Convencional,Activa,Santander,Jesús María,5.8733,-73.7817,1920,3/15/1958,,Suarez,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,99.785,0.024,0.191,5.8733,-73.7817,3.585454464,4.385454655,5,5,2886.423196
24010230,Preliminar,CONFINES [24010230],Pluviométrica,Convencional,Activa,Santander,Confines,6.3553,-73.2397,1523,8/15/1958,,Cauca,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.3553,-73.2397,3.319999933,5.090909004,4,6,2020.36609
24010240,,OIBA [24010240],Pluviométrica,Convencional,Activa,Santander,Oiba,6.2625,-73.3033,1400,11/15/1958,,San Lope,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.2625,-73.3033,3.392727375,4.465454578,5,5,2729.884234
24010410,,EMPORIO EL HACIENDA [24010410],Pluviométrica,Convencional,Activa,Boyacá,Villa De Leiva,5.6021,-73.5453,2120,8/15/1964,,Cauca,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,18.875,12.531,68.594,5.6021,-73.5453,3.960000038,7.229090691,8,10,690.2120794
24010630,Definitivo,ARCABUCO [24010630],Pluviométrica,Convencional,Activa,Boyacá,Arcabuco,5.7606,-73.4441,2600,2/15/1974,,Chicamocha,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,46.482,22.112,31.406,5.7606,-73.4441,2.076363564,3.334545374,4,4,1878.570583
24010640,Definitivo,BOLIVAR [24010640],Pluviométrica,Convencional,Activa,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Magdalena,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,99.881,0.024,0.096,5.9861,-73.7708,3.585454464,4.385454655,5,5,2617.619596
24010650,,OLIVAL [24010650],Pluviométrica,Convencional,Activa,Santander,Suaita,6.1514,-73.3417,1502,11/15/1973,,Casanare,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.1514,-73.3417,3.265454531,5.676363468,6,7,3162.435847
24010660,Preliminar,SIMACOTA [24010660],Pluviométrica,Convencional,Activa,Santander,Simacota,6.4436,-73.3339,150,11/15/1973,,Nevado,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.4436,-73.3339,3.392727375,4.465454578,5,5,2234.675548
24010670,Preliminar,SUCRE [24010670],Pluviométrica,Convencional,Activa,Santander,Sucre (Santander),5.9197,-73.7964,2270,2/15/1974,,Ariporo,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,5.9197,-73.7964,3.585454464,4.385454655,5,5,2522.763939
24010710,,MONIQUIRA [24010710],Pluviométrica,Convencional,Activa,Boyacá,Moniquirá,5.8522,-73.5764,1764,4/15/1974,,Atrato,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,69.442,0,30.558,5.8522,-73.5764,3.796363592,6.861818314,6,10,2414.329776
24010760,,SUAITA [24010760],Pluviométrica,Convencional,Activa,Santander,Suaita,6.099,-73.4414,1660,3/15/1958,,Casanare,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.099,-73.4414,3.265454531,5.676363468,6,7,2276.870079
24010810,Definitivo,GACHANTIVA [24010810],Pluviométrica,Convencional,Activa,Boyacá,Gachantivá,5.7508,-73.5489,2375,8/15/1980,,Canal Principal,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,73.086,21.742,5.173,5.7508,-73.5489,3.796363592,6.861818314,6,10,1530.344951
24010820,,GUAVATA [24010820],Pluviométrica,Convencional,Activa,Santander,Guavatá,5.9614,-73.7025,218,8/15/1980,,Cauca,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,5.9614,-73.7025,3.796363592,6.861818314,6,10,2007.019258
24010830,Definitivo,SAN PEDRO IGUAQUE [24010830],Pluviográfica,Convencional,Activa,Boyacá,Chíquiza,5.64,-73.4504,2985,8/15/1980,,La Chorrera,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,99.128,0,0.872,5.64,-73.4504,5.50545454,6.952727318,8,9,919.4484699
24010870,Definitivo,PALERMO [24010870],Pluviométrica,Convencional,Activa,Boyacá,Paipa,5.8995,-73.1962,2200,12/15/1970,,Magdalena,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,71.939,0,28.061,5.8995,-73.1962,4.570909023,7.480000019,9,9,1609.719987
24011060,Definitivo,SUSA [24011060],Pluviométrica,Convencional,Activa,Cundinamarca,Susa,5.4624,-73.8016,2600,7/15/1984,,Gachaneca,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,27.237,9.796,62.967,5.4624,-73.8016,2.843636274,6.727272511,6,11,1077.513773
24011070,,SANTUARIO EL [24011070],Pluviométrica,Convencional,Activa,Santander,El Guacamayo,6.3236,-73.4672,1800,9/15/1984,,Penderisco,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.3236,-73.4672,3.392727375,4.465454578,5,5,4178.179341
24011080,,CUCUNUBA1,Pluviométrica,Convencional,Activa,Cundinamarca,Cucunubá,5.25,-73.77,3,5/14/1987 19:00,,0,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,19.197,11.528,69.275,5.25,-73.77,4.28363657,8.145454407,11,17,729.0914042
24015090,Definitivo,INSTITUCION AGRICOLA SANTA SOFIA [24015090],Climática Ordinaria,Convencional,Activa,Boyacá,Santa Sofía,5.7107,-73.6023,2300,4/15/1986,,Chulo,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,60.996,0,39.004,5.7107,-73.6023,3.960000038,7.229090691,8,10,1201.123528
24015120,Definitivo,ISLA DEL SANTUARIO [24015120],Climática Principal,Convencional,Activa,Cundinamarca,Fúquene,5.4673,-73.7348,2580,5/15/1942,,Gachaneca,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,56.302,0,43.698,5.4673,-73.7348,4.49818182,9.043636322,8,14,1157.051607
24015220,,VILLA CARMEN [24015220],Climática Principal,Convencional,Activa,Boyacá,Samacá,5.5094,-73.4958,2600,2/15/1968,,Cusiana,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,43.245,0.012,56.744,5.5094,-73.4958,5.50545454,6.952727318,8,9,719.046277
24015250,,LAJA LA [24015250],Climática Ordinaria,Convencional,Activa,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Casanare,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,6.2372,-73.4154,3.265454531,5.676363468,6,7,3094.023419
24015260,Definitivo,CHIMA [24015260],Climática Ordinaria,Convencional,Activa,Santander,Chima (Santander),6.355,-73.3683,190,12/15/1973,,Cauca,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,97.049,0,2.951,6.355,-73.3683,3.392727375,4.465454578,5,5,3118.61245
24015280,Preliminar,GAMBITA [24015280],Climática Ordinaria,Convencional,Activa,Santander,Gámbita,5.9447,-73.3436,1900,5/15/1974,,Tate,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,0,0,100,5.9447,-73.3436,2.076363564,3.334545374,4,4,2311.793191
24015300,,VILLA DE LEIVA  - AUT [24015300],Climática Principal,Automática con Telemetría,Activa,Boyacá,Villa De Leiva,5.6558,-73.5439,2215,12/14/1979 19:00,,0,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Preliminar,40.843,0,59.157,5.6558,-73.5439,3.960000038,7.229090691,8,10,1120.584001
24015360,Definitivo,SABOYA LA GRANJA [24015360],Climática Ordinaria,Convencional,Activa,Boyacá,Saboyá,5.6962,-73.759,2550,5/25/2009,,Sonson,Magdalena Cauca,Sogamoso,Río Suárez,Andes,Definitivo,70.84,21.598,7.562,5.6962,-73.759,2.967272758,6.71272707,6,10,1301.234655
24020040,,ENCINO [24020040],Pluviográfica,Convencional,Activa,Santander,Encino,6.1383,-73.0981,1814,11/15/1954,,Barroso,Magdalena Cauca,Sogamoso,Río Fonce,Andes,Preliminar,0,0,100,6.1383,-73.0981,0.767272711,0.854545474,1,1,3048.247404
24020080,Preliminar,VALLE DE SAN JOSE [24020080],Pluviométrica,Convencional,Activa,Santander,Valle De San José,6.4411,-73.1428,1300,4/15/1958,,Nevado,Magdalena Cauca,Sogamoso,Río Fonce,Andes,Preliminar,0,0,100,6.4411,-73.1428,3.319999933,5.090909004,4,6,1879.772491
24020120,Definitivo,COROMORO [24020120],Pluviométrica,Convencional,Activa,Santander,Coromoro,6.2994,-73.0447,1520,11/15/1973,,Penderisco,Magdalena Cauca,Sogamoso,Río Fonce,Andes,Definitivo,77.804,0.024,22.172,6.2994,-73.0447,3.319999933,5.090909004,4,6,2696.973902
24020130,,CURITI 2 [24020130],Pluviométrica,Convencional,Activa,Santander,Curití,6.5983,-73.0561,1626,11/15/1973,,Atrato,Magdalena Cauca,Sogamoso,Río Fonce,Andes,Preliminar,55.704,0,44.296,6.5983,-73.0561,3.203636408,4.559999943,4,5,1382.648942
24025040,,ESCUELA AGRICOLA MOGOTES [24025040],Climática Principal,Convencional,Activa,Santander,Mogotes,6.47,-72.9689,1673,11/15/1973,,Nevado,Magdalena Cauca,Sogamoso,Río Fonce,Andes,Preliminar,60.041,0,39.959,6.47,-72.9689,1.861818194,2.352727175,3,3,2869.288328
24025050,Preliminar,CHARALA [24025050],Climática Ordinaria,Convencional,Activa,Santander,Charalá,6.2742,-73.1506,1350,11/15/1973,,San Lope,Magdalena Cauca,Sogamoso,Río Fonce,Andes,Preliminar,0,0,100,6.2742,-73.1506,3.319999933,5.090909004,4,6,2388.200451
